latitude,longitude,elevation,datetime,temp,vp,rh,tmin,tmax,trange,precip,windSpd
6.77157,-71.84153,325,2006-03-01T00:00:00Z,26.8,25.3,71.8,23,30.7,7.7,974,3.25
6.77157,-71.84153,325,2006-04-01T00:00:00Z,26.7,27.3,77.9,22.5,31,8.5,1169,0.94
6.77157,-71.84153,325,2006-05-01T00:00:00Z,26.9,28.4,80.1,23.7,30.1,6.4,1660,2.26
6.77157,-71.84153,325,2006-06-01T00:00:00Z,26.5,28.1,81.1,22.1,30.9,8.8,2953,3.57
6.77157,-71.84153,325,2006-07-01T00:00:00Z,26.2,26.8,78.8,21.8,30.7,8.9,3198,3.76
6.77157,-71.84153,325,2006-08-01T00:00:00Z,27.4,27.2,74.5,22.4,32.5,10.1,917,3.93
6.77157,-71.84153,325,2006-09-01T00:00:00Z,28,27.5,72.7,22.1,34,11.9,407,2.56
6.77157,-71.84153,325,2006-10-01T00:00:00Z,27.5,27.3,74.3,22.4,32.6,10.2,1873,2.74
6.77157,-71.84153,325,2006-11-01T00:00:00Z,25.9,26.6,79.6,20,31.8,11.8,286,1.92
6.77157,-71.84153,325,2006-12-01T00:00:00Z,26.6,26.3,75.5,23.2,30.1,6.9,512,0.27
6.77157,-71.84153,325,2007-01-01T00:00:00Z,26.9,28.8,81.2,23.8,30,6.2,62,2.48
6.77157,-71.84153,325,2007-02-01T00:00:00Z,26.9,23.8,67.1,21.9,32,10.1,403,1.95
6.77157,-71.84153,325,2007-03-01T00:00:00Z,27.9,26.1,69.4,22.6,33.3,10.7,713,3.75
6.77157,-71.84153,325,2007-04-01T00:00:00Z,27.2,27.4,75.9,22.3,32.2,9.9,454,1.16
6.77157,-71.84153,325,2007-05-01T00:00:00Z,27.9,27.9,74.2,23.3,32.6,9.3,1362,3.73
6.77157,-71.84153,325,2007-06-01T00:00:00Z,26.9,27.6,77.8,22.6,31.3,8.7,960,3.13
6.77157,-71.84153,325,2007-07-01T00:00:00Z,26.5,26,75.1,21.5,31.5,10,458,3.95
6.77157,-71.84153,325,2007-08-01T00:00:00Z,26.3,26.2,76.5,21.4,31.3,9.9,3736,3.75
6.77157,-71.84153,325,2007-09-01T00:00:00Z,26.8,26.8,76,21.3,32.3,11,1237,2.53
6.77157,-71.84153,325,2007-10-01T00:00:00Z,27,28.6,80.2,23.7,30.4,6.7,1303,2
6.77157,-71.84153,325,2007-11-01T00:00:00Z,26.9,27.3,77,21.3,32.6,11.3,514,0.53
6.77157,-71.84153,325,2007-12-01T00:00:00Z,25.8,28.1,84.5,23,28.7,5.7,647,2.1
6.77157,-71.84153,325,2008-01-01T00:00:00Z,26.1,25,73.9,20.4,31.9,11.5,136,2.88
6.77157,-71.84153,325,2008-02-01T00:00:00Z,26.9,24,67.7,21,32.9,11.9,368,5.06
6.77157,-71.84153,325,2008-03-01T00:00:00Z,27.6,24.5,66.3,21.8,33.4,11.6,258,1.43
6.77157,-71.84153,325,2008-04-01T00:00:00Z,27.5,27,73.5,22.3,32.8,10.5,659,1.63
6.77157,-71.84153,325,2008-05-01T00:00:00Z,26.7,26.7,76.2,21.7,31.8,10.1,1732,3.2
6.77157,-71.84153,325,2008-06-01T00:00:00Z,26.5,26.7,77.1,21.9,31.1,9.2,1771,3.42
6.77157,-71.84153,325,2008-07-01T00:00:00Z,26.1,26,76.9,21.3,30.9,9.6,3822,3.6
6.77157,-71.84153,325,2008-08-01T00:00:00Z,26.2,26,76.4,21.2,31.2,10,3442,3.72
6.77157,-71.84153,325,2008-09-01T00:00:00Z,27.2,26.7,74,21.5,32.9,11.4,908,3.21
6.77157,-71.84153,325,2008-10-01T00:00:00Z,26.3,27.3,79.7,21,31.6,10.6,2415,2.7
6.77157,-71.84153,325,2008-11-01T00:00:00Z,26.2,28.3,83.2,21.9,30.5,8.6,1191,0.19
6.77157,-71.84153,325,2008-12-01T00:00:00Z,25.1,25.7,80.6,20.8,29.5,8.7,755,2.1
6.77157,-71.84153,325,2009-01-01T00:00:00Z,25.7,24.2,73.2,19.9,31.5,11.6,329,4.27
6.77157,-71.84153,325,2009-02-01T00:00:00Z,25.7,22.9,69.3,19.8,31.6,11.8,764,4.46
6.77157,-71.84153,325,2009-03-01T00:00:00Z,25.4,23.7,73,20.4,30.5,10.1,1024,0.24
6.77157,-71.84153,325,2009-04-01T00:00:00Z,26.5,27,77.9,21.2,31.8,10.6,798,1.32
6.77157,-71.84153,325,2009-05-01T00:00:00Z,25.9,27,80.8,20.3,31.6,11.3,1997,2.14
6.77157,-71.84153,325,2009-06-01T00:00:00Z,25.9,26.3,78.7,20.7,31.1,10.4,1475,3.71
6.77157,-71.84153,325,2009-07-01T00:00:00Z,25.1,25.5,80,19.8,30.4,10.6,1681,3.78
6.77157,-71.84153,325,2009-08-01T00:00:00Z,26.7,26.6,75.9,21.1,32.3,11.2,1272,3.74
6.77157,-71.84153,325,2009-09-01T00:00:00Z,27.9,27.5,73.1,22.8,33.1,10.3,1707,3.08
6.77157,-71.84153,325,2009-10-01T00:00:00Z,27.7,27.3,73.5,21.8,33.6,11.8,1294,3.17
6.77157,-71.84153,325,2009-11-01T00:00:00Z,28.4,29.2,75.4,23.6,33.2,9.6,365,1.07
6.77157,-71.84153,325,2009-12-01T00:00:00Z,28.1,27.9,73.3,22.6,33.7,11.1,262,0.06
11.77157,-71.84153,174,2000-01-01T00:00:00Z,25.4,23.9,73.6,22,28.8,6.8,170,3.64
11.77157,-71.84153,174,2000-02-01T00:00:00Z,25.5,23.7,72.6,21.9,29.1,7.2,58,6.66
11.77157,-71.84153,174,2000-03-01T00:00:00Z,26,23.6,70.2,22.7,29.4,6.7,0,4.89
11.77157,-71.84153,174,2000-04-01T00:00:00Z,27.1,26.6,74.1,23.2,31,7.8,99,3.33
11.77157,-71.84153,174,2000-05-01T00:00:00Z,28.2,28.4,74.2,24.3,32.1,7.8,69,9.19
11.77157,-71.84153,174,2000-06-01T00:00:00Z,29.3,28,68.7,25,33.6,8.6,223,10.89
11.77157,-71.84153,174,2000-07-01T00:00:00Z,29.2,27.5,67.8,24.8,33.7,8.9,0,10.03
11.77157,-71.84153,174,2000-08-01T00:00:00Z,29.5,28.3,68.6,25.2,33.8,8.6,156,8.92
11.77157,-71.84153,174,2000-09-01T00:00:00Z,28.5,29.7,76.3,24.8,32.2,7.4,1407,8.11
11.77157,-71.84153,174,2000-10-01T00:00:00Z,28.4,30.3,78.3,25,31.9,6.9,419,4.61
11.77157,-71.84153,174,2000-11-01T00:00:00Z,27.3,29.1,80.2,24,30.7,6.7,2182,3.09
11.77157,-71.84153,174,2000-12-01T00:00:00Z,26.8,27.2,77.1,22.7,31,8.3,1221,2.57
11.77157,-71.84153,174,2001-01-01T00:00:00Z,26.4,25.4,73.8,22.6,30.2,7.6,24,2.22
11.77157,-71.84153,174,2001-02-01T00:00:00Z,26.2,24.6,72.3,22.3,30.2,7.9,25,5.8
11.77157,-71.84153,174,2001-03-01T00:00:00Z,26.4,24.2,70.3,22.3,30.5,8.2,0,4.32
11.77157,-71.84153,174,2001-04-01T00:00:00Z,27.6,27.7,75,23.8,31.4,7.6,6,8.09
11.77157,-71.84153,174,2001-05-01T00:00:00Z,28.9,28.5,71.5,24.8,33.1,8.3,361,7.68
11.77157,-71.84153,174,2001-06-01T00:00:00Z,29.5,28,67.9,25.4,33.7,8.3,119,8.39
11.77157,-71.84153,174,2001-07-01T00:00:00Z,29.6,28.2,68,25.4,33.9,8.5,0,9.23
11.77157,-71.84153,174,2001-08-01T00:00:00Z,30.1,29.9,70,26.6,33.7,7.1,414,9.62
11.77157,-71.84153,174,2001-09-01T00:00:00Z,29.8,30.3,72.2,25.8,33.9,8.1,1568,8.45
11.77157,-71.84153,174,2001-10-01T00:00:00Z,28.6,30.3,77.4,25,32.3,7.3,1474,4.9
11.77157,-71.84153,174,2001-11-01T00:00:00Z,27.3,30,82.6,24,30.7,6.7,567,3.74
11.77157,-71.84153,174,2001-12-01T00:00:00Z,27.6,28.5,77.1,24.5,30.7,6.2,358,0.15
11.77157,-71.84153,174,2002-01-01T00:00:00Z,26.9,25.9,73,23.2,30.7,7.5,35,0.72
11.77157,-71.84153,174,2002-02-01T00:00:00Z,26.3,25.8,75.4,22.6,30,7.4,9,5.06
11.77157,-71.84153,174,2002-03-01T00:00:00Z,26.9,26,73.3,23.4,30.5,7.1,0,5.96
11.77157,-71.84153,174,2002-04-01T00:00:00Z,27.2,28.4,78.7,23.8,30.6,6.8,525,7.47
11.77157,-71.84153,174,2002-05-01T00:00:00Z,28.6,27.9,71.2,24.8,32.5,7.7,623,9
11.77157,-71.84153,174,2002-06-01T00:00:00Z,29.1,28.4,70.4,25.2,33,7.8,163,9.93
11.77157,-71.84153,174,2002-07-01T00:00:00Z,29.7,27.6,66.1,25.3,34.2,8.9,0,11.11
11.77157,-71.84153,174,2002-08-01T00:00:00Z,30.1,28.3,66.3,25.7,34.5,8.8,266,9.85
11.77157,-71.84153,174,2002-09-01T00:00:00Z,29.6,31.3,75.4,26.7,32.6,5.9,641,7.07
11.77157,-71.84153,174,2002-10-01T00:00:00Z,28.6,30.7,78.4,25.4,31.8,6.4,2110,6.34
11.77157,-71.84153,174,2002-11-01T00:00:00Z,28.6,30.5,77.9,25.5,31.8,6.3,566,5.15
11.77157,-71.84153,174,2002-12-01T00:00:00Z,27.5,29.7,80.9,25.1,30,4.9,91,3.02
11.77157,-71.84153,174,2003-01-01T00:00:00Z,27,26.5,74.3,23.2,30.8,7.6,33,2.08
11.77157,-71.84153,174,2003-02-01T00:00:00Z,26.9,27.7,78.1,24.4,29.4,5,19,3.26
11.77157,-71.84153,174,2003-03-01T00:00:00Z,26.9,26,73.3,23.8,30,6.2,0,2.08
11.77157,-71.84153,174,2003-04-01T00:00:00Z,27.7,27.9,75.1,24.4,31,6.6,109,6.76
11.77157,-71.84153,174,2003-05-01T00:00:00Z,29.3,30.3,74.3,26.2,32.5,6.3,366,8.84
11.77157,-71.84153,174,2003-06-01T00:00:00Z,29,28.6,71.4,25.8,32.2,6.4,217,9.93
11.77157,-71.84153,174,2003-07-01T00:00:00Z,29.6,27.8,67,25.7,33.6,7.9,0,10.81
11.77157,-71.84153,174,2003-08-01T00:00:00Z,29.7,28.9,69.2,25.9,33.5,7.6,218,8.55
11.77157,-71.84153,174,2003-09-01T00:00:00Z,29.3,30.1,73.8,25.7,33,7.3,229,7.44
11.77157,-71.84153,174,2003-10-01T00:00:00Z,28.4,30.5,78.8,25.2,31.6,6.4,1908,5.56
11.77157,-71.84153,174,2003-11-01T00:00:00Z,27.6,29.1,78.8,24.6,30.6,6,2581,4.05
11.77157,-71.84153,174,2003-12-01T00:00:00Z,27,28.9,81,24.7,29.3,4.6,1773,0.17
11.77157,-71.84153,174,2004-01-01T00:00:00Z,26.3,26,76,22.5,30.1,7.6,76,0.06
11.77157,-71.84153,174,2004-02-01T00:00:00Z,26.6,26.5,76.1,22.6,30.6,8,30,5.18
11.77157,-71.84153,174,2004-03-01T00:00:00Z,27.3,26,71.6,23.6,31,7.4,0,0.22
11.77157,-71.84153,174,2004-04-01T00:00:00Z,27.6,27.5,74.4,24.2,31.1,6.9,437,9.33
11.77157,-71.84153,174,2004-05-01T00:00:00Z,28.3,28.5,74,24.4,32.3,7.9,1598,7.72
11.77157,-71.84153,174,2004-06-01T00:00:00Z,29.4,28,68.3,25.2,33.7,8.5,44,10.69
11.77157,-71.84153,174,2004-07-01T00:00:00Z,29.5,27.5,66.7,25.2,33.8,8.6,0,9.71
11.77157,-71.84153,174,2004-08-01T00:00:00Z,29.5,28.5,69.1,24.9,34.1,9.2,464,9.42
11.77157,-71.84153,174,2004-09-01T00:00:00Z,28.7,29.5,74.9,25.6,31.9,6.3,1526,9.33
11.77157,-71.84153,174,2004-10-01T00:00:00Z,28,30.1,79.6,24.2,31.9,7.7,2019,5.44
11.77157,-71.84153,174,2004-11-01T00:00:00Z,26.7,27.3,77.9,22.8,30.6,7.8,3776,4.87
11.77157,-71.84153,174,2004-12-01T00:00:00Z,26.6,27.5,78.9,23.4,29.9,6.5,248,0.84
11.77157,-71.84153,174,2005-01-01T00:00:00Z,26.1,26,76.9,22.8,29.4,6.6,130,1.73
11.77157,-71.84153,174,2005-02-01T00:00:00Z,25.2,25.4,79.2,21.7,28.7,7,30,0.99
11.77157,-71.84153,174,2005-03-01T00:00:00Z,27.6,26,70.4,23.5,31.8,8.3,0,1.91
11.77157,-71.84153,174,2005-04-01T00:00:00Z,27.7,28.1,75.6,24.2,31.3,7.1,40,5.84
11.77157,-71.84153,174,2005-05-01T00:00:00Z,28.5,29.1,74.7,24.4,32.6,8.2,1146,9.27
11.77157,-71.84153,174,2005-06-01T00:00:00Z,29.3,28.3,69.4,24.8,33.8,9,461,7.96
11.77157,-71.84153,174,2005-07-01T00:00:00Z,29.8,28.1,66.9,25.7,33.9,8.2,0,10.55
11.77157,-71.84153,174,2005-08-01T00:00:00Z,29.4,28.7,70,24.9,33.9,9,189,9.22
11.77157,-71.84153,174,2005-09-01T00:00:00Z,29.6,29.5,71.1,25.2,34,8.8,1116,7.34
11.77157,-71.84153,174,2005-10-01T00:00:00Z,27.7,29.6,79.6,23.6,31.9,8.3,3858,6.34
11.77157,-71.84153,174,2005-11-01T00:00:00Z,26.9,28.6,80.6,23.2,30.7,7.5,4405,4.71
11.77157,-71.84153,174,2005-12-01T00:00:00Z,26,25.6,76.1,22.1,29.9,7.8,392,0.9
11.77157,-71.84153,174,2006-01-01T00:00:00Z,25.9,25.9,77.5,21.9,30,8.1,94,4.34
11.77157,-71.84153,174,2006-02-01T00:00:00Z,25.3,24.6,76.2,21.2,29.4,8.2,56,1.16
11.77157,-71.84153,174,2006-03-01T00:00:00Z,26.6,25.8,74,23.6,29.6,6,0,4.76
11.77157,-71.84153,174,2006-04-01T00:00:00Z,27,27.2,76.2,23.5,30.5,7,73,4.82
11.77157,-71.84153,174,2006-05-01T00:00:00Z,28.4,28.9,74.7,25.4,31.4,6,209,8.51
11.77157,-71.84153,174,2006-06-01T00:00:00Z,29.4,28.8,70.2,25.1,33.8,8.7,185,11
11.77157,-71.84153,174,2006-07-01T00:00:00Z,29.7,27.6,66.1,25.6,33.8,8.2,0,10.34
11.77157,-71.84153,174,2006-08-01T00:00:00Z,29.6,28.9,69.6,25.1,34.1,9,198,10.55
11.77157,-71.84153,174,2006-09-01T00:00:00Z,29.5,30.1,73,25.1,33.9,8.8,556,8.02
11.77157,-71.84153,174,2006-10-01T00:00:00Z,28.9,30.3,76,24.9,32.9,8,1022,6.52
11.77157,-71.84153,174,2006-11-01T00:00:00Z,27.8,29.9,80,23.8,31.8,8,802,5.7
11.77157,-71.84153,174,2006-12-01T00:00:00Z,27.3,27.5,75.7,23.8,30.9,7.1,111,5.19
11.77157,-71.84153,174,2007-01-01T00:00:00Z,26.5,26.3,75.9,23.7,29.4,5.7,58,0.6
11.77157,-71.84153,174,2007-02-01T00:00:00Z,26.6,24.5,70.3,22.1,31.1,9,27,0.85
11.77157,-71.84153,174,2007-03-01T00:00:00Z,27.1,26.8,74.7,23.5,30.7,7.2,0,1.72
11.77157,-71.84153,174,2007-04-01T00:00:00Z,27.7,28.4,76.4,24.2,31.3,7.1,765,7.48
11.77157,-71.84153,174,2007-05-01T00:00:00Z,28.8,28.5,71.9,24.7,32.9,8.2,321,9.52
11.77157,-71.84153,174,2007-06-01T00:00:00Z,29.9,28.2,66.8,25.9,34,8.1,145,9.17
11.77157,-71.84153,174,2007-07-01T00:00:00Z,29.9,28.6,67.7,26,33.9,7.9,0,9.69
11.77157,-71.84153,174,2007-08-01T00:00:00Z,28.6,28.3,72.3,24.9,32.4,7.5,932,11.01
11.77157,-71.84153,174,2007-09-01T00:00:00Z,28.7,29.5,74.9,24.6,32.9,8.3,1455,8.26
11.77157,-71.84153,174,2007-10-01T00:00:00Z,27.7,29.6,79.6,23.7,31.7,8,3588,6.48
11.77157,-71.84153,174,2007-11-01T00:00:00Z,27.8,29.3,78.4,24.4,31.3,6.9,1760,2.07
11.77157,-71.84153,174,2007-12-01T00:00:00Z,26.6,27.8,79.8,22.9,30.4,7.5,598,1.86
11.77157,-71.84153,174,2008-01-01T00:00:00Z,26.2,25.4,74.6,22.8,29.6,6.8,46,4.25
11.77157,-71.84153,174,2008-02-01T00:00:00Z,25.5,25.2,77.2,22.1,29,6.9,22,7.33
11.77157,-71.84153,174,2008-03-01T00:00:00Z,26.6,25.5,73.2,23,30.2,7.2,0,0.4
11.77157,-71.84153,174,2008-04-01T00:00:00Z,27.5,27.8,75.7,24.3,30.8,6.5,166,6.97
11.77157,-71.84153,174,2008-05-01T00:00:00Z,28.4,28.4,73.4,24.8,32,7.2,187,10.19
11.77157,-71.84153,174,2008-06-01T00:00:00Z,29.3,27.5,67.4,25.6,33,7.4,122,9.28
11.77157,-71.84153,174,2008-07-01T00:00:00Z,29.4,27.4,66.8,25.5,33.3,7.8,0,10.41
11.77157,-71.84153,174,2008-08-01T00:00:00Z,29.2,28.2,69.5,25.3,33.2,7.9,1011,11.28
11.77157,-71.84153,174,2008-09-01T00:00:00Z,29.2,29.1,71.8,25.4,33,7.6,1270,8.38
11.77157,-71.84153,174,2008-10-01T00:00:00Z,27.9,29.7,79,24.5,31.4,6.9,3043,6.82
11.77157,-71.84153,174,2008-11-01T00:00:00Z,27.1,28.6,79.7,23.9,30.4,6.5,2668,4.04
11.77157,-71.84153,174,2008-12-01T00:00:00Z,25.7,27.1,82,22.4,29.1,6.7,268,0.77
11.77157,-71.84153,174,2009-01-01T00:00:00Z,26,25.9,77,22.5,29.6,7.1,291,4.41
11.77157,-71.84153,174,2009-02-01T00:00:00Z,25.4,24.9,76.7,22,28.9,6.9,117,5.13
11.77157,-71.84153,174,2009-03-01T00:00:00Z,25.8,24.4,73.4,22.8,28.8,6,0,2.22
11.77157,-71.84153,174,2009-04-01T00:00:00Z,27.6,27.4,74.2,24.2,31.1,6.9,489,7.32
11.77157,-71.84153,174,2009-05-01T00:00:00Z,28.4,27.7,71.6,24.5,32.4,7.9,329,8.41
11.77157,-71.84153,174,2009-06-01T00:00:00Z,29.2,27.5,67.8,24.6,33.9,9.3,101,8.15
11.77157,-71.84153,174,2009-07-01T00:00:00Z,29.5,28.1,68.1,25.3,33.7,8.4,0,10.01
11.77157,-71.84153,174,2009-08-01T00:00:00Z,29.6,29.5,71.1,25.6,33.7,8.1,320,9.3
11.77157,-71.84153,174,2009-09-01T00:00:00Z,29.9,30.7,72.7,26,33.9,7.9,255,7.32
11.77157,-71.84153,174,2009-10-01T00:00:00Z,29.1,30.5,75.7,25.3,33,7.7,705,6.91
11.77157,-71.84153,174,2009-11-01T00:00:00Z,28.4,30.3,78.3,25,31.8,6.8,701,6.21
11.77157,-71.84153,174,2009-12-01T00:00:00Z,27.8,27.9,74.6,24.1,31.5,7.4,683,2.34
-2.22843,-71.34153,107,2000-01-01T00:00:00Z,26.4,29,84.2,21.4,31.5,10.1,2372,3.6
-2.22843,-71.34153,107,2000-02-01T00:00:00Z,26.3,27.7,80.9,21.2,31.5,10.3,2823,0.51
-2.22843,-71.34153,107,2000-03-01T00:00:00Z,25.8,28.5,85.8,20.9,30.7,9.8,3881,0.34
-2.22843,-71.34153,107,2000-04-01T00:00:00Z,26,29.4,87.4,21.5,30.5,9,3317,1.07
-2.22843,-71.34153,107,2000-05-01T00:00:00Z,26,29.7,88.3,21.6,30.4,8.8,4559,2.18
-2.22843,-71.34153,107,2000-06-01T00:00:00Z,25.7,29.5,89.3,21.2,30.2,9,2705,1.29
-2.22843,-71.34153,107,2000-07-01T00:00:00Z,24.6,27.4,88.5,19.9,29.3,9.4,1717,1.33
-2.22843,-71.34153,107,2000-08-01T00:00:00Z,25.8,29.4,88.5,20.7,30.9,10.2,3166,2.32
-2.22843,-71.34153,107,2000-09-01T00:00:00Z,26.2,29.4,86.4,21,31.5,10.5,2720,0.16
-2.22843,-71.34153,107,2000-10-01T00:00:00Z,27.2,30.4,84.2,22.1,32.3,10.2,584,4.9
-2.22843,-71.34153,107,2000-11-01T00:00:00Z,26.8,30.8,87.4,21.9,31.7,9.8,1121,0.51
-2.22843,-71.34153,107,2000-12-01T00:00:00Z,26.3,30.3,88.5,21.4,31.3,9.9,1962,2.02
-2.22843,-71.34153,107,2001-01-01T00:00:00Z,25.7,27.8,84.1,20.7,30.8,10.1,2770,1.5
-2.22843,-71.34153,107,2001-02-01T00:00:00Z,25.8,27.7,83.3,20.7,31,10.3,1947,0.03
-2.22843,-71.34153,107,2001-03-01T00:00:00Z,26.3,29.5,86.2,21.4,31.2,9.8,3602,0.76
-2.22843,-71.34153,107,2001-04-01T00:00:00Z,26.4,30,87.1,21.9,30.9,9,2855,1
-2.22843,-71.34153,107,2001-05-01T00:00:00Z,26.1,29.9,88.4,21.7,30.5,8.8,2759,0.08
-2.22843,-71.34153,107,2001-06-01T00:00:00Z,24.8,28,89.4,20.3,29.3,9,2146,2.9
-2.22843,-71.34153,107,2001-07-01T00:00:00Z,25.3,28.3,87.7,20.6,30,9.4,1957,1.7
-2.22843,-71.34153,107,2001-08-01T00:00:00Z,25.7,28.1,85.1,20.6,30.8,10.2,1948,3.55
-2.22843,-71.34153,107,2001-09-01T00:00:00Z,26.3,28.9,84.4,21.1,31.6,10.5,2052,1.28
-2.22843,-71.34153,107,2001-10-01T00:00:00Z,26.7,30.3,86.4,21.6,31.8,10.2,2832,2.97
-2.22843,-71.34153,107,2001-11-01T00:00:00Z,26.9,30.6,86.3,22,31.8,9.8,1466,2.8
-2.22843,-71.34153,107,2001-12-01T00:00:00Z,26.4,30.3,88,21.5,31.4,9.9,3431,0.75
-2.22843,-71.34153,107,2002-01-01T00:00:00Z,26.8,29.7,84.2,21.8,31.9,10.1,1730,4.36
-2.22843,-71.34153,107,2002-02-01T00:00:00Z,26.7,29.4,83.9,21.6,31.9,10.3,1693,3.98
-2.22843,-71.34153,107,2002-03-01T00:00:00Z,26.2,29.1,85.5,21.3,31.1,9.8,3421,2.88
-2.22843,-71.34153,107,2002-04-01T00:00:00Z,26.4,30.9,89.7,21.9,30.9,9,3936,0.99
-2.22843,-71.34153,107,2002-05-01T00:00:00Z,26.2,30.3,89,21.8,30.6,8.8,3928,0.67
-2.22843,-71.34153,107,2002-06-01T00:00:00Z,25.8,29.2,87.9,21.3,30.3,9,2181,1.83
-2.22843,-71.34153,107,2002-07-01T00:00:00Z,25.4,28.5,87.8,20.7,30.1,9.4,4244,2.13
-2.22843,-71.34153,107,2002-08-01T00:00:00Z,25.8,29.1,87.6,21.1,30.5,9.4,3189,2.53
-2.22843,-71.34153,107,2002-09-01T00:00:00Z,26.8,29.7,84.2,21.6,32.1,10.5,2449,2.27
-2.22843,-71.34153,107,2002-10-01T00:00:00Z,26.4,30.4,88.3,21.7,31.1,9.4,4778,1.7
-2.22843,-71.34153,107,2002-11-01T00:00:00Z,26,30.8,91.6,21.7,30.4,8.7,3608,2.06
-2.22843,-71.34153,107,2002-12-01T00:00:00Z,26.5,30.3,87.5,22,31,9,2878,1.78
-2.22843,-71.34153,107,2003-01-01T00:00:00Z,27,30.1,84.4,22.1,32,9.9,2310,2.52
-2.22843,-71.34153,107,2003-02-01T00:00:00Z,27.2,30.3,83.9,22.1,32.4,10.3,3635,3.92
-2.22843,-71.34153,107,2003-03-01T00:00:00Z,27.4,31.1,85.2,23.1,31.7,8.6,2523,2.54
-2.22843,-71.34153,107,2003-04-01T00:00:00Z,26.6,31.1,89.3,22.6,30.7,8.1,3482,0.18
-2.22843,-71.34153,107,2003-05-01T00:00:00Z,26.3,30.3,88.5,21.9,30.7,8.8,6481,2.06
-2.22843,-71.34153,107,2003-06-01T00:00:00Z,25.7,29.5,89.3,21.3,30.1,8.8,4234,0.47
-2.22843,-71.34153,107,2003-07-01T00:00:00Z,25,28.7,90.6,20.4,29.6,9.2,2725,1.67
-2.22843,-71.34153,107,2003-08-01T00:00:00Z,25.3,28.2,87.4,20.2,30.4,10.2,2068,2.19
-2.22843,-71.34153,107,2003-09-01T00:00:00Z,26.3,29.7,86.8,21.7,31,9.3,2178,2.43
-2.22843,-71.34153,107,2003-10-01T00:00:00Z,26.6,30.4,87.2,22.1,31.1,9,2343,2.68
-2.22843,-71.34153,107,2003-11-01T00:00:00Z,26.6,31.2,89.5,21.9,31.4,9.5,4110,0.95
-2.22843,-71.34153,107,2003-12-01T00:00:00Z,26.5,30.3,87.5,21.6,31.4,9.8,2595,0.05
-2.22843,-71.34153,107,2004-01-01T00:00:00Z,27.3,31.1,85.7,23,31.7,8.7,1986,3.84
-2.22843,-71.34153,107,2004-02-01T00:00:00Z,26.6,29.9,85.8,22,31.3,9.3,3347,2.7
-2.22843,-71.34153,107,2004-03-01T00:00:00Z,26.8,30.6,86.8,22.4,31.2,8.8,4942,2.33
-2.22843,-71.34153,107,2004-04-01T00:00:00Z,26.6,31.1,89.3,22.8,30.4,7.6,2605,0.53
-2.22843,-71.34153,107,2004-05-01T00:00:00Z,25.8,29.2,87.9,21.4,30.2,8.8,6159,2.08
-2.22843,-71.34153,107,2004-06-01T00:00:00Z,25.2,29.7,92.6,21.3,29.2,7.9,4644,3.17
-2.22843,-71.34153,107,2004-07-01T00:00:00Z,24.8,27.2,86.9,20.1,29.5,9.4,4560,1.73
-2.22843,-71.34153,107,2004-08-01T00:00:00Z,25.2,28.4,88.6,20.6,29.9,9.3,2756,3.07
-2.22843,-71.34153,107,2004-09-01T00:00:00Z,25.9,28.6,85.5,20.7,31.2,10.5,2314,0.04
-2.22843,-71.34153,107,2004-10-01T00:00:00Z,27,30.4,85.2,21.9,32.1,10.2,2121,0.4
-2.22843,-71.34153,107,2004-11-01T00:00:00Z,27.5,31,84.4,22.6,32.4,9.8,1841,0.07
-2.22843,-71.34153,107,2004-12-01T00:00:00Z,26.6,30.9,88.7,21.8,31.4,9.6,3219,1.17
-2.22843,-71.34153,107,2005-01-01T00:00:00Z,27.7,30.9,83.1,22.8,32.6,9.8,2487,3.78
-2.22843,-71.34153,107,2005-02-01T00:00:00Z,26.8,29.7,84.2,22,31.6,9.6,4242,3.29
-2.22843,-71.34153,107,2005-03-01T00:00:00Z,26.7,30.5,87,22.2,31.3,9.1,5460,3.04
-2.22843,-71.34153,107,2005-04-01T00:00:00Z,26.4,31.1,90.3,22.5,30.4,7.9,2656,1.18
-2.22843,-71.34153,107,2005-05-01T00:00:00Z,26.4,30.4,88.3,22,30.8,8.8,3097,0.8
-2.22843,-71.34153,107,2005-06-01T00:00:00Z,25.8,29.7,89.4,21.9,29.8,7.9,3568,1.32
-2.22843,-71.34153,107,2005-07-01T00:00:00Z,25.2,28.9,90.1,20.5,29.9,9.4,2824,1.41
-2.22843,-71.34153,107,2005-08-01T00:00:00Z,25.8,28.1,84.5,20.7,30.9,10.2,3134,2.09
-2.22843,-71.34153,107,2005-09-01T00:00:00Z,26.2,28.7,84.3,21,31.5,10.5,2485,2.08
-2.22843,-71.34153,107,2005-10-01T00:00:00Z,26.7,30.4,86.7,22.1,31.3,9.2,4793,3.31
-2.22843,-71.34153,107,2005-11-01T00:00:00Z,26.8,30.5,86.5,22,31.6,9.6,4050,3.61
-2.22843,-71.34153,107,2005-12-01T00:00:00Z,26.6,30.5,87.5,21.8,31.4,9.6,4203,3.69
-2.22843,-71.34153,107,2006-01-01T00:00:00Z,26.3,29.7,86.8,21.3,31.4,10.1,4599,0.38
-2.22843,-71.34153,107,2006-02-01T00:00:00Z,26.4,29,84.2,21.3,31.6,10.3,4113,3.19
-2.22843,-71.34153,107,2006-03-01T00:00:00Z,26.7,30.5,87,22.4,31.1,8.7,2754,2.15
-2.22843,-71.34153,107,2006-04-01T00:00:00Z,26.3,31.1,90.8,22.6,30,7.4,4096,0.01
